Index,x_m,y_m
25112,-6.09E-05,-0.000371295
25113,-5.67E-05,-0.000371877
25114,-5.25E-05,-0.000372458
25115,-4.83E-05,-0.00037304
25116,-4.41E-05,-0.000373621
25117,-3.99E-05,-0.000374203
25118,-3.57E-05,-0.000374572
25119,-3.15E-05,-0.000374874
25120,-2.73E-05,-0.000375176
25121,-2.31E-05,-0.000375478
25122,-1.89E-05,-0.000375779
25123,-1.47E-05,-0.000376081
25124,-1.05E-05,-0.000376148
25125,-6.30E-06,-0.000376181
25126,-2.08E-06,-0.000376215
25127,2.14E-06,-0.000376249
25128,6.35E-06,-0.000376282
25129,1.06E-05,-0.000376316
25130,1.48E-05,-0.00037606
25131,1.90E-05,-0.000375803
25132,2.32E-05,-0.000375546
25133,2.74E-05,-0.000375288
25134,3.16E-05,-0.000375031
25135,3.58E-05,-0.000374744
25136,4.00E-05,-0.000374219
25137,4.42E-05,-0.000373693
25138,4.83E-05,-0.000373167
25139,5.25E-05,-0.000372642
25140,5.67E-05,-0.000372116
25141,6.09E-05,-0.000371529
25142,6.50E-05,-0.000370735
25143,6.92E-05,-0.000369941
25144,7.33E-05,-0.000369147
25145,7.74E-05,-0.000368353
25146,8.16E-05,-0.000367559
25147,8.57E-05,-0.000366669
25148,8.98E-05,-0.000365595
25149,9.38E-05,-0.000364522
25150,9.79E-05,-0.000363448
25151,0.000102012,-0.000362375
25152,0.000106094,-0.000361301
25153,0.00011014,-0.000360104
25154,0.000114143,-0.000358762
25155,0.000118147,-0.00035742
25156,0.00012215,-0.000356078
25157,0.000126153,-0.000354736
25158,0.000130157,-0.000353394
25159,0.000134102,-0.000351903
25160,0.000138005,-0.000350304
25161,0.000141908,-0.000348705
25162,0.000145811,-0.000347105
25163,0.000149713,-0.000345506
25164,0.000153616,-0.000343907
25165,0.000157433,-0.000342137
25166,0.000161213,-0.000340292
25167,0.000164993,-0.000338446
25168,0.000168773,-0.000336601
25169,0.000172553,-0.000334756
25170,0.000176332,-0.000332911
25171,0.000180021,-0.000330857
25172,0.000183689,-0.000328754
25173,0.000187357,-0.000326652
25174,0.000191025,-0.00032455
25175,0.000194693,-0.000322447
25176,0.000198361,-0.000320345
25177,0.000201884,-0.000318034
25178,0.000205395,-0.000315708
25179,0.000208906,-0.000313382
25180,0.000212418,-0.000311056
25181,0.000215929,-0.00030873
25182,0.000219433,-0.000306393
25183,0.000222777,-0.000303832
25184,0.00022612,-0.000301271
25185,0.000229464,-0.000298711
25186,0.000232808,-0.00029615
25187,0.000236151,-0.000293589
25188,0.000239467,-0.000290993
25189,0.000242643,-0.00028822
25190,0.000245819,-0.000285446
25191,0.000248995,-0.000282673
25192,0.000252171,-0.0002799
25193,0.000255347,-0.000277126
25194,0.00025847,-0.000274293
25195,0.000261456,-0.000271308
25196,0.000264441,-0.000268322
25197,0.000267427,-0.000265336
25198,0.000270413,-0.00026235
25199,0.000273399,-0.000259364
25200,0.000276305,-0.000256307
25201,0.000279089,-0.000253143
25202,0.000281874,-0.000249978
25203,0.000284658,-0.000246813
25204,0.000287443,-0.000243648
25205,0.000290227,-0.000240484
25206,0.000292903,-0.000237227
25207,0.000295475,-0.000233883
25208,0.000298047,-0.000230539
25209,0.000300619,-0.000227196
25210,0.000303191,-0.000223852
25211,0.000305763,-0.000220508
25212,0.000308194,-0.000217066
25213,0.000310542,-0.000213566
25214,0.00031289,-0.000210065
25215,0.000315239,-0.000206565
25216,0.000317587,-0.000203065
25217,0.000319936,-0.000199565
25218,0.0003221,-0.000195947
25219,0.000324202,-0.00019229
25220,0.000326305,-0.000188634
25221,0.000328407,-0.000184977
25222,0.000330509,-0.00018132
25223,0.000332612,-0.000177663
25224,0.000334511,-0.0001739
25225,0.000336378,-0.00017012
25226,0.000338246,-0.00016634
25227,0.000340114,-0.000162561
25228,0.000341981,-0.000158781
25229,0.000343849,-0.000155001
25230,0.000345463,-0.000151111
25231,0.000347074,-0.00014722
25232,0.000348684,-0.000143328
25233,0.000350294,-0.000139436
25234,0.000351905,-0.000135545
25235,0.00035349,-0.000131643
25236,0.000354843,-0.000127651
25237,0.000356196,-0.000123659
25238,0.000357549,-0.000119666
25239,0.000358902,-0.000115674
25240,0.000360255,-0.000111682
25241,0.00036155,-0.00010767
25242,0.000362635,-0.000103588
25243,0.00036372,-9.95E-05
25244,0.000364805,-9.54E-05
25245,0.000365889,-9.13E-05
25246,0.000366974,-8.73E-05
25247,0.000367969,-8.32E-05
25248,0.000368786,-7.90E-05
25249,0.000369602,-7.49E-05
25250,0.000370418,-7.07E-05
25251,0.000371235,-6.66E-05
25252,0.000372051,-6.25E-05
25253,0.000372747,-5.83E-05
25254,0.000373295,-5.41E-05
25255,0.000373843,-5.00E-05
25256,0.000374391,-4.58E-05
25257,0.000374938,-4.16E-05
25258,0.000375486,-3.74E-05
25259,0.000375876,-3.32E-05
25260,0.000376144,-2.90E-05
25261,0.000376413,-2.48E-05
25262,0.000376681,-2.06E-05
25263,0.000376949,-1.64E-05
25264,0.000377218,-1.22E-05
25265,0.000377295,-7.97E-06
25266,0.000377284,-3.76E-06
25267,0.000377273,4.60E-07
25268,0.000377261,4.68E-06
25269,0.00037725,8.89E-06
25270,0.000377239,1.31E-05
25271,0.000377004,1.73E-05
25272,0.000376713,2.15E-05
25273,0.000376422,2.57E-05
25274,0.000376132,2.99E-05
25275,0.000375841,3.41E-05
25276,0.00037555,3.83E-05
25277,0.000375013,4.25E-05
25278,0.000374454,4.67E-05
25279,0.000373895,5.09E-05
25280,0.000373336,5.51E-05
25281,0.000372777,5.93E-05
25282,0.000372208,6.34E-05
25283,0.000371369,6.76E-05
25284,0.00037053,7.17E-05
25285,0.000369691,7.58E-05
25286,0.000368853,8.00E-05
25287,0.000368014,8.41E-05
25288,0.000367136,8.82E-05
25289,0.00036604,9.23E-05
25290,0.000364944,9.64E-05
25291,0.000363849,0.000100426
25292,0.000362753,0.000104485
25293,0.000361657,0.000108545
25294,0.000360486,0.000112586
25295,0.00035911,0.000116578
25296,0.000357735,0.00012057
25297,0.000356359,0.000124563
25298,0.000354984,0.000128555
25299,0.000353608,0.000132547
25300,0.000352134,0.000136501
25301,0.000350501,0.000140392
25302,0.000348868,0.000144284
25303,0.000347235,0.000148176
25304,0.000345603,0.000152067
25305,0.00034397,0.000155959
25306,0.000342214,0.000159789
25307,0.000340335,0.000163557
25308,0.000338456,0.000167326
25309,0.000336578,0.000171095
25310,0.000334699,0.000174863
25311,0.00033282,0.000178632
25312,0.000330789,0.000182324
25313,0.000328664,0.00018597
25314,0.000326539,0.000189616
25315,0.000324415,0.000193261
25316,0.00032229,0.000196907
25317,0.000320165,0.000200552
25318,0.000317868,0.000204091
25319,0.000315508,0.000207591
25320,0.000313148,0.000211091
25321,0.000310789,0.000214592
25322,0.000308429,0.000218092
25323,0.00030607,0.000221592
25324,0.000303519,0.000224949
25325,0.000300936,0.000228282
25326,0.000298353,0.000231614
25327,0.000295769,0.000234947
25328,0.000293186,0.000238279
25329,0.000290603,0.000241612
25330,0.000287814,0.000244771
25331,0.000285018,0.000247924
25332,0.000282222,0.000251078
25333,0.000279426,0.000254231
25334,0.000276631,0.000257385
25335,0.000273817,0.000260522
25336,0.00027082,0.000263485
25337,0.000267823,0.000266449
25338,0.000264826,0.000269412
25339,0.000261829,0.000272376
25340,0.000258832,0.000275339
25341,0.000255799,0.000278261
25342,0.000252623,0.000281024
25343,0.000249447,0.000283786
25344,0.000246271,0.000286548
25345,0.000243095,0.00028931
25346,0.000239919,0.000292072
25347,0.000236682,0.000294766
25348,0.000233316,0.000297316
25349,0.00022995,0.000299866
25350,0.000226584,0.000302415
25351,0.000223218,0.000304965
25352,0.000219852,0.000307515
25353,0.000216422,0.000309966
25354,0.000212911,0.000312292
25355,0.000209399,0.000314618
25356,0.000205888,0.000316945
25357,0.000202377,0.000319271
25358,0.000198865,0.000321597
25359,0.000195267,0.000323792
25360,0.000191599,0.000325883
25361,0.000187931,0.000327975
25362,0.000184263,0.000330066
25363,0.000180595,0.000332157
25364,0.000176927,0.000334248
25365,0.000173176,0.000336167
25366,0.000169385,0.000338001
25367,0.000165594,0.000339835
25368,0.000161803,0.000341669
25369,0.000158012,0.000343503
25370,0.000154221,0.000345337
25371,0.000150333,0.000346976
25372,0.000146419,0.000348564
25373,0.000142505,0.000350152
25374,0.000138591,0.00035174
25375,0.000134677,0.000353328
25376,0.000130763,0.000354916
25377,0.000126778,0.000356271
25378,0.000122786,0.000357602
25379,0.000118794,0.000358933
25380,0.000114801,0.000360264
25381,0.000110809,0.000361594
25382,0.000106815,0.000362919
25383,0.000102733,0.000363993
25384,9.87E-05,0.000365066
25385,9.46E-05,0.00036614
25386,9.05E-05,0.000367213
25387,8.64E-05,0.000368287
25388,8.23E-05,0.000369321
25389,7.82E-05,0.000370115
25390,7.40E-05,0.000370909
25391,6.99E-05,0.000371703
25392,6.58E-05,0.000372497
25393,6.16E-05,0.000373291
25394,5.75E-05,0.000374016
25395,5.33E-05,0.000374542
25396,4.91E-05,0.000375068
25397,4.49E-05,0.000375593
25398,4.07E-05,0.000376119
25399,3.65E-05,0.000376644
25400,3.23E-05,0.000377066
25401,2.81E-05,0.000377312
25402,2.39E-05,0.000377558
25403,1.97E-05,0.000377804
25404,1.55E-05,0.00037805
25405,1.13E-05,0.000378296
25406,7.08E-06,0.000378405
25407,2.86E-06,0.000378371
25408,-1.36E-06,0.000378337
25409,-5.57E-06,0.000378304
25410,-9.79E-06,0.00037827
25411,-1.40E-05,0.000378237
25412,-1.82E-05,0.00037804
25413,-2.24E-05,0.000377738
25414,-2.66E-05,0.000377436
25415,-3.08E-05,0.000377134
25416,-3.50E-05,0.000376833
25417,-3.92E-05,0.000376531
25418,-4.34E-05,0.000376026
25419,-4.76E-05,0.000375445
25420,-5.18E-05,0.000374863
25421,-5.60E-05,0.000374282
25422,-6.02E-05,0.0003737
25423,-6.43E-05,0.000373119
25424,-6.85E-05,0.000372311
25425,-7.26E-05,0.000371461
25426,-7.67E-05,0.000370611
25427,-8.09E-05,0.000369762
25428,-8.50E-05,0.000368912
25429,-8.91E-05,0.000368062
25430,-9.32E-05,0.000366955
25431,-9.72E-05,0.000365836
25432,-0.000101318,0.000364718
25433,-0.000105389,0.0003636
25434,-0.000109459,0.000362481
25435,-0.000113523,0.000361343
25436,-0.000117504,0.000359956
25437,-0.000121485,0.00035857
25438,-0.000125467,0.000357183
25439,-0.000129448,0.000355796
25440,-0.000133429,0.00035441
25441,-0.000137391,0.000352974
25442,-0.000141271,0.00035133
25443,-0.000145151,0.000349686
25444,-0.000149032,0.000348042
25445,-0.000152912,0.000346398
25446,-0.000156793,0.000344754
25447,-0.000160639,0.000343034
25448,-0.000164407,0.000341144
25449,-0.000168176,0.000339254
25450,-0.000171945,0.000337364
25451,-0.000175713,0.000335475
25452,-0.000179482,0.000333585
25453,-0.000183193,0.00033159
25454,-0.000186828,0.000329454
25455,-0.000190462,0.000327318
25456,-0.000194097,0.000325182
25457,-0.000197731,0.000323046
25458,-0.000201365,0.00032091
25459,-0.000204921,0.000318647
25460,-0.00020841,0.000316276
25461,-0.000211899,0.000313905
25462,-0.000215388,0.000311535
25463,-0.000218877,0.000309164
25464,-0.000222366,0.000306793
25465,-0.000225745,0.000304275
25466,-0.000229066,0.00030168
25467,-0.000232387,0.000299086
25468,-0.000235708,0.000296491
25469,-0.00023903,0.000293897
25470,-0.000242351,0.000291303
25471,-0.000245542,0.000288543
25472,-0.000248696,0.000285736
25473,-0.000251849,0.000282929
25474,-0.000255003,0.000280122
25475,-0.000258156,0.000277315
25476,-0.00026131,0.000274509
25477,-0.000264294,0.000271532
25478,-0.000267257,0.000268535
25479,-0.000270221,0.000265538
25480,-0.000273184,0.000262541
25481,-0.000276147,0.000259544
25482,-0.000279109,0.000256545
25483,-0.00028186,0.000253357
25484,-0.000284611,0.00025017
25485,-0.000287362,0.000246983
25486,-0.000290113,0.000243796
25487,-0.000292864,0.000240609
25488,-0.000295589,0.000237399
25489,-0.000298138,0.000234033
25490,-0.000300688,0.000230667
25491,-0.000303238,0.000227301
25492,-0.000305788,0.000223935
25493,-0.000308337,0.000220569
25494,-0.00031083,0.000217164
25495,-0.000313144,0.000213642
25496,-0.000315459,0.000210119
25497,-0.000317774,0.000206597
25498,-0.000320089,0.000203074
25499,-0.000322404,0.000199551
25500,-0.000324634,0.000195976
25501,-0.000326714,0.000192308
25502,-0.000328794,0.00018864
25503,-0.000330874,0.000184972
25504,-0.000332954,0.000181304
25505,-0.000335034,0.000177636
25506,-0.000336996,0.000173904
25507,-0.00033883,0.000170102
25508,-0.000340664,0.0001663
25509,-0.000342498,0.000162498
25510,-0.000344332,0.000158695
25511,-0.000346166,0.000154893
25512,-0.000347853,0.000151031
25513,-0.000349441,0.000147128
25514,-0.000351029,0.000143226
25515,-0.000352617,0.000139323
25516,-0.000354205,0.00013542
25517,-0.000355793,0.000131517
25518,-0.00035719,0.000127543
25519,-0.00035851,0.000123539
25520,-0.000359829,0.000119536
25521,-0.000361149,0.000115532
25522,-0.000362468,0.000111529
25523,-0.000363788,0.000107525
25524,-0.000364894,0.000103457
25525,-0.000365957,9.94E-05
25526,-0.000367019,9.53E-05
25527,-0.000368081,9.12E-05
25528,-0.000369144,8.71E-05
25529,-0.000370206,8.30E-05
25530,-0.000371015,7.89E-05
25531,-0.000371808,7.48E-05
25532,-0.000372602,7.06E-05
25533,-0.000373396,6.65E-05
25534,-0.00037419,6.24E-05
25535,-0.000374967,5.82E-05
25536,-0.000375493,5.40E-05
25537,-0.000376019,4.98E-05
25538,-0.000376544,4.56E-05
25539,-0.00037707,4.14E-05
25540,-0.000377595,3.73E-05
25541,-0.000378071,3.31E-05
25542,-0.000378317,2.89E-05
25543,-0.000378563,2.46E-05
25544,-0.000378809,2.04E-05
25545,-0.000379055,1.62E-05
25546,-0.000379301,1.20E-05
25547,-0.000379464,7.83E-06
25548,-0.00037943,3.61E-06
25549,-0.000379397,-6.06E-07
25550,-0.000379363,-4.82E-06
25551,-0.00037933,-9.04E-06
25552,-0.000379296,-1.33E-05
25553,-0.000379151,-1.75E-05
25554,-0.000378849,-2.17E-05
25555,-0.000378547,-2.59E-05
25556,-0.000378245,-3.01E-05
25557,-0.000377944,-3.43E-05
25558,-0.000377642,-3.85E-05
25559,-0.000377191,-4.27E-05
25560,-0.00037661,-4.69E-05
25561,-0.000376028,-5.10E-05
25562,-0.000375447,-5.52E-05
25563,-0.000374865,-5.94E-05
25564,-0.000374284,-6.36E-05
25565,-0.000373528,-6.77E-05
25566,-0.000372678,-7.19E-05
25567,-0.000371828,-7.60E-05
25568,-0.000370979,-8.01E-05
25569,-0.000370129,-8.42E-05
25570,-0.000369279,-8.84E-05
25571,-0.000368224,-9.25E-05
25572,-0.000367105,-9.65E-05
25573,-0.000365987,-0.000100597
25574,-0.000364869,-0.000104667
25575,-0.00036375,-0.000108738
25576,-0.000362632,-0.000112808
25577,-0.000361287,-0.0001168
25578,-0.000359912,-0.000120781
25579,-0.000358536,-0.000124762
25580,-0.000357161,-0.000128743
25581,-0.000355785,-0.000132724
25582,-0.00035441,-0.000136706
25583,-0.000352766,-0.000140586
25584,-0.000351122,-0.000144467
25585,-0.000349478,-0.000148347
25586,-0.000347834,-0.000152228
25587,-0.000346191,-0.000156108
25588,-0.000344518,-0.000159976
25589,-0.000342628,-0.000163744
25590,-0.000340738,-0.000167513
25591,-0.000338848,-0.000171281
25592,-0.000336959,-0.00017505
25593,-0.000335069,-0.000178819
25594,-0.000333124,-0.000182559
25595,-0.000330999,-0.000186204
25596,-0.000328875,-0.00018985
25597,-0.00032675,-0.000193495
25598,-0.000324625,-0.000197141
25599,-0.0003225,-0.000200787
25600,-0.00032029,-0.000204378
25601,-0.000317919,-0.000207867
25602,-0.000315548,-0.000211356
25603,-0.000313177,-0.000214845
25604,-0.000310807,-0.000218334
25605,-0.000308436,-0.000221823
25606,-0.000305966,-0.000225239
25607,-0.000303383,-0.000228571
25608,-0.000300799,-0.000231904
25609,-0.000298216,-0.000235236
25610,-0.000295633,-0.000238569
25611,-0.00029305,-0.000241901
25612,-0.000290342,-0.000245129
25613,-0.000287547,-0.000248283
25614,-0.000284751,-0.000251437
25615,-0.000281955,-0.00025459
25616,-0.00027916,-0.000257744
25617,-0.000276364,-0.000260897
25618,-0.000273427,-0.000263918
25619,-0.00027043,-0.000266881
25620,-0.000267433,-0.000269845
25621,-0.000264436,-0.000272808
25622,-0.000261439,-0.000275772
25623,-0.000258442,-0.000278735
25624,-0.00025529,-0.000281534
25625,-0.000252103,-0.000284296
25626,-0.000248916,-0.000287058
25627,-0.000245728,-0.00028982
25628,-0.000242541,-0.000292583
25629,-0.000239354,-0.000295345
25630,-0.00023601,-0.000297908
25631,-0.000232655,-0.000300458
25632,-0.000229301,-0.000303008
25633,-0.000225946,-0.000305558
25634,-0.000222591,-0.000308107
25635,-0.000219227,-0.000310645
25636,-0.000215705,-0.000312971
25637,-0.000212182,-0.000315298
25638,-0.00020866,-0.000317624
25639,-0.000205137,-0.00031995
25640,-0.000201614,-0.000322276
25641,-0.000198069,-0.000324562
25642,-0.000194412,-0.000326653
25643,-0.000190756,-0.000328745
25644,-0.000187099,-0.000330836
25645,-0.000183442,-0.000332927
25646,-0.000179785,-0.000335018
25647,-0.00017609,-0.000337042
25648,-0.000172299,-0.000338899
25649,-0.000168508,-0.000340755
25650,-0.000164717,-0.000342611
25651,-0.000160926,-0.000344468
25652,-0.000157135,-0.000346324
25653,-0.000153299,-0.000348073
25654,-0.000149397,-0.000349661
25655,-0.000145494,-0.000351249
25656,-0.000141591,-0.000352837
25657,-0.000137688,-0.000354425
25658,-0.000133785,-0.000356012
25659,-0.00012983,-0.000357473
25660,-0.000125827,-0.000358815
25661,-0.000121823,-0.000360157
25662,-0.00011782,-0.000361499
25663,-0.000113816,-0.000362841
25664,-0.000109813,-0.000364182
25665,-0.000105767,-0.000365354
25666,-0.000101696,-0.000366427
25667,-9.76E-05,-0.000367501
25668,-9.36E-05,-0.000368574
25669,-8.95E-05,-0.000369648
25670,-8.54E-05,-0.000370722
25671,-8.13E-05,-0.000371601
25672,-7.72E-05,-0.000372418
25673,-7.30E-05,-0.000373234
25674,-6.89E-05,-0.00037405
25675,-6.47E-05,-0.000374867
25676,-6.06E-05,-0.000375683
25677,-5.64E-05,-0.000376256
25678,-5.22E-05,-0.000376793
25679,-4.81E-05,-0.00037733
25680,-4.39E-05,-0.000377867
25681,-3.97E-05,-0.000378403
25682,-3.55E-05,-0.00037894
25683,-3.13E-05,-0.000379201
25684,-2.71E-05,-0.000379458
25685,-2.29E-05,-0.000379716
25686,-1.87E-05,-0.000379973
25687,-1.44E-05,-0.00038023
25688,-1.02E-05,-0.000380459
25689,-6.00E-06,-0.000380448
25690,-1.79E-06,-0.000380437
25691,2.43E-06,-0.000380426
25692,6.64E-06,-0.000380415
25693,1.09E-05,-0.000380403
25694,1.51E-05,-0.000380331
25695,1.93E-05,-0.00038004
25696,2.35E-05,-0.000379749
25697,2.77E-05,-0.000379458
25698,3.19E-05,-0.000379168
25699,3.61E-05,-0.000378877
25700,4.03E-05,-0.000378495
25701,4.45E-05,-0.000377936
25702,4.87E-05,-0.000377377
25703,5.28E-05,-0.000376818
25704,5.70E-05,-0.000376259
25705,6.12E-05,-0.0003757
25706,6.54E-05,-0.000375019
25707,6.95E-05,-0.000374191
25708,7.36E-05,-0.000373364
25709,7.78E-05,-0.000372536
25710,8.19E-05,-0.000371708
25711,8.61E-05,-0.000370881
25712,9.02E-05,-0.0003699
25713,9.42E-05,-0.000368804
25714,9.83E-05,-0.000367708
25715,0.000102367,-0.000366612
25716,0.000106437,-0.000365516
25717,0.000110508,-0.00036442
25718,0.000114517,-0.00036314
25719,0.000118498,-0.000361775
25720,0.000122479,-0.000360411
25721,0.00012646,-0.000359047
25722,0.000130441,-0.000357683
25723,0.000134422,-0.000356318
25724,0.00013834,-0.000354756
25725,0.000142243,-0.000353145
25726,0.000146146,-0.000351535
25727,0.000150049,-0.000349925
25728,0.000153952,-0.000348314
25729,0.000157855,-0.000346704
25730,0.000161644,-0.000344857
25731,0.000165424,-0.000342989
25732,0.000169203,-0.000341122
25733,0.000172983,-0.000339254
25734,0.000176763,-0.000337386
25735,0.000180538,-0.000335509
25736,0.000184183,-0.000333396
25737,0.000187829,-0.000331282
25738,0.000191475,-0.000329169
25739,0.00019512,-0.000327055
25740,0.000198766,-0.000324941
25741,0.00020239,-0.000322791
25742,0.000205902,-0.000320443
25743,0.000209413,-0.000318094
25744,0.000212925,-0.000315746
25745,0.000216436,-0.000313398
25746,0.000219947,-0.000311049
25747,0.000223413,-0.000308643
25748,0.000226757,-0.000306082
25749,0.0002301,-0.000303521
25750,0.000233444,-0.00030096
25751,0.000236788,-0.000298399
25752,0.000240131,-0.000295838
25753,0.00024341,-0.00029319
25754,0.000246586,-0.000290406
25755,0.000249762,-0.000287621
25756,0.000252938,-0.000284837
25757,0.000256113,-0.000282052
25758,0.000259289,-0.000279268
25759,0.000262363,-0.000276387
25760,0.000265338,-0.000273412
25761,0.000268313,-0.000270437
25762,0.000271287,-0.000267463
25763,0.000274262,-0.000264488
25764,0.000277237,-0.000261513
25765,0.000280093,-0.00025842
25766,0.000282877,-0.000255255
25767,0.000285662,-0.000252091
25768,0.000288446,-0.000248926
25769,0.000291231,-0.000245761
25770,0.000294015,-0.000242596
